,No.,Time,Source,Destination,Protocol,Length,Info
64,65,5.745901,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 A wpad
65,66,5.745902,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x21c1 A wpad
66,67,5.949799,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
67,68,5.949802,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
68,69,6.419064,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
69,70,6.419068,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<00>
70,71,6.419126,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
71,72,6.419127,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<00>
72,73,6.419185,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
73,74,6.419186,192.168.56.101,192.168.56.255,NBNS,110,Registration NB NONE<20>
74,75,6.436117,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc4c8 A isatap
75,76,6.436119,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc4c8 A isatap
76,77,6.556141,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc4c8 A isatap
77,78,6.556143,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc4c8 A isatap
78,79,6.725763,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
79,80,6.725766,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
80,81,6.766098,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
81,82,6.7661,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
82,83,7.166432,192.168.56.101,8.8.8.8,DNS,85,Standard query 0x971a A teredo.ipv6.microsoft.com
83,84,7.17642,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
84,85,7.176423,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
85,86,7.448949,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
86,87,7.448953,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
87,88,7.497761,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
88,89,7.497764,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
89,90,7.499532,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
90,91,7.499534,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
91,92,7.559972,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
92,93,7.559974,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
93,94,7.590241,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
94,95,7.590243,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
95,96,7.621862,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
96,97,7.621864,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
97,98,7.824769,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
98,99,7.824771,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
99,100,7.837467,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
100,101,7.837469,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
101,102,7.919829,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
102,103,7.919834,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
103,104,8.153324,192.168.56.101,8.8.8.8,DNS,85,Standard query 0x971a A teredo.ipv6.microsoft.com
104,105,8.216523,192.168.56.101,8.8.8.8,DNS,76,Standard query 0xab76 A www.msftncsi.com
105,106,8.251121,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
106,107,8.251123,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
107,108,8.667361,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
108,109,8.667365,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
109,110,9.0042,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
110,111,9.004202,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
111,112,9.024763,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
112,113,9.024766,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
113,114,9.024776,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
114,115,9.031894,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
115,116,9.031896,5a:94:d2:14:5a:51,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.101
116,117,9.0319,0a:00:27:00:00:00,5a:94:d2:14:5a:51,ARP,42,192.168.56.1 is at 0a:00:27:00:00:00
117,118,9.111441,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
118,119,9.111442,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x025f A isatap
119,120,9.15316,192.168.56.101,8.8.8.8,DNS,85,Standard query 0x971a A teredo.ipv6.microsoft.com
120,121,9.198618,192.168.56.101,8.8.8.8,DNS,76,Standard query 0xab76 A www.msftncsi.com
121,122,9.417219,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
122,123,9.417223,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1e>
123,124,9.56136,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
124,125,9.561365,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
125,126,10.17834,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
126,127,10.178344,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
127,128,10.193938,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
128,129,10.19394,192.168.56.101,192.168.56.255,BROWSER,243,"Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
129,130,10.207321,192.168.56.101,8.8.8.8,DNS,76,Standard query 0xab76 A www.msftncsi.com
130,131,10.30833,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
131,132,10.308335,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
132,133,10.537059,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
133,134,10.537063,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
134,135,10.621434,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
135,136,10.621436,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
136,137,10.652051,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
137,138,10.652053,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
138,139,10.683793,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
139,140,10.683796,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
140,141,10.824164,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
141,142,10.824166,192.168.56.101,239.255.255.250,SSDP,139,M-SEARCH * HTTP/1.1 
142,143,10.825284,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
143,144,10.825286,192.168.56.101,239.255.255.250,SSDP,171,M-SEARCH * HTTP/1.1 
144,145,11.058259,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
145,146,11.058264,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
146,147,11.152049,192.168.56.101,8.8.8.8,DNS,85,Standard query 0x971a A teredo.ipv6.microsoft.com
147,148,11.667425,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
148,149,11.667429,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
149,150,11.822332,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
150,151,11.822334,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
151,152,11.923817,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
152,153,11.923818,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
153,154,12.12189,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
154,155,12.121893,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
155,156,12.199931,192.168.56.101,8.8.8.8,DNS,76,Standard query 0xab76 A www.msftncsi.com
156,157,12.875158,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
157,158,12.875162,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
158,159,13.167233,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
159,160,13.167237,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
160,161,13.528599,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
161,162,13.528603,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
162,163,13.620244,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
163,164,13.620246,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
164,165,14.375793,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
165,166,14.375795,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
166,167,14.481069,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
167,168,14.481071,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
168,169,14.668519,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
169,170,14.668523,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
170,171,14.685019,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
171,172,14.685022,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
172,173,15.153291,192.168.56.101,8.8.8.8,DNS,85,Standard query 0x971a A teredo.ipv6.microsoft.com
173,174,15.169311,8.8.8.8,192.168.56.101,DNS,158,Standard query response 0x971a No such name A teredo.ipv6.microsoft.com SOA ns1-04.azure-dns.com
174,175,15.433127,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
175,176,15.43313,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
176,177,16.167476,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
177,178,16.167478,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
178,179,16.183283,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
179,180,16.183286,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
180,181,16.199029,192.168.56.101,8.8.8.8,DNS,76,Standard query 0xab76 A www.msftncsi.com
181,182,16.229476,8.8.8.8,192.168.56.101,DNS,182,Standard query response 0xab76 A www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 96.17.176.177 A 96.17.176.171
182,183,16.238587,192.168.56.101,96.17.176.177,TCP,66,49162  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
183,184,16.251445,96.17.176.177,192.168.56.101,TCP,58,"80  >  49162 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
184,185,16.251616,192.168.56.101,96.17.176.177,TCP,54,49162  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
185,186,16.255056,192.168.56.101,96.17.176.177,HTTP,151,GET /ncsi.txt HTTP/1.1 
186,187,16.25539,96.17.176.177,192.168.56.101,TCP,54,80  >  49162 [ACK] Seq=1 Ack=98 Win=65535 Len=0
187,188,16.27022,96.17.176.177,192.168.56.101,HTTP,233,HTTP/1.1 200 OK  (text/plain)
188,189,16.270234,96.17.176.177,192.168.56.101,TCP,54,"80  >  49162 [FIN, ACK] Seq=180 Ack=98 Win=65535 Len=0"
189,190,16.270527,192.168.56.101,96.17.176.177,TCP,54,49162  >  80 [ACK] Seq=98 Ack=181 Win=64061 Len=0
190,191,16.270878,192.168.56.101,96.17.176.177,TCP,54,"49162  >  80 [FIN, ACK] Seq=98 Ack=181 Win=64061 Len=0"
191,192,16.271025,96.17.176.177,192.168.56.101,TCP,54,80  >  49162 [ACK] Seq=181 Ack=99 Win=65535 Len=0
192,193,16.528766,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
193,194,16.52877,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
194,195,16.937394,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
195,196,16.937396,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
196,197,17.042589,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
197,198,17.04259,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x6e6e A isatap
198,199,17.167677,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
199,200,17.167681,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
200,201,17.251143,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
201,202,17.251153,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
202,203,17.995779,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
203,204,17.995783,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
204,205,18.16801,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
205,206,18.168014,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
206,207,18.745786,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
207,208,18.74579,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
208,209,19.168887,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
209,210,19.168891,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
210,211,20.173872,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
211,212,20.173874,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
212,213,20.917381,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
213,214,20.917388,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
214,215,21.668216,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
215,216,21.66823,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
216,217,22.41813,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
217,218,22.418133,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
218,219,23.169479,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
219,220,23.169482,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
220,221,23.918771,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
221,222,23.918775,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
222,223,24.667558,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
223,224,24.667563,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
224,225,25.417895,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
225,226,25.417898,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
226,227,26.180728,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
227,228,26.180732,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
228,229,26.180838,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
229,230,26.180839,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
230,231,26.18196,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
231,232,26.181961,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
232,233,28.580228,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
233,234,28.580231,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
234,235,38.796371,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
235,236,38.796375,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
236,237,39.860457,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
237,238,39.860458,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
238,239,39.967901,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
239,240,39.967903,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
240,241,40.172979,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
241,242,40.172983,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
242,243,40.920992,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
243,244,40.920997,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
244,245,41.671112,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
245,246,41.671117,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
246,247,41.795599,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
247,248,41.795602,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
248,249,42.429919,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x09c0 A clients2.google.com
249,250,42.457049,8.8.8.8,192.168.56.101,DNS,119,Standard query response 0x09c0 A clients2.google.com CNAME clients.l.google.com A 172.217.1.238
250,251,42.523736,192.168.56.101,172.217.1.238,TCP,66,49167  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
251,252,42.540993,172.217.1.238,192.168.56.101,TCP,58,"443  >  49167 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
252,253,42.541279,192.168.56.101,172.217.1.238,TCP,54,49167  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
253,254,42.711949,192.168.56.101,172.217.1.238,TLSv1.2,215,Client Hello
254,255,42.712263,172.217.1.238,192.168.56.101,TCP,54,443  >  49167 [ACK] Seq=1 Ack=162 Win=65535 Len=0
255,256,42.731591,172.217.1.238,192.168.56.101,TLSv1.2,1466,Server Hello
256,257,42.731893,172.217.1.238,192.168.56.101,TCP,1466,"443  >  49167 [PSH, ACK] Seq=1413 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
257,258,42.732064,192.168.56.101,172.217.1.238,TCP,54,49167  >  443 [ACK] Seq=162 Ack=2825 Win=64240 Len=0
258,259,42.732172,172.217.1.238,192.168.56.101,TCP,1466,"443  >  49167 [PSH, ACK] Seq=2825 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
259,260,42.732303,172.217.1.238,192.168.56.101,TCP,1466,"443  >  49167 [PSH, ACK] Seq=4237 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
260,261,42.732356,172.217.1.238,192.168.56.101,TLSv1.2,1066,"Certificate, Server Key Exchange, Server Hello Done"
261,262,42.732446,192.168.56.101,172.217.1.238,TCP,54,49167  >  443 [ACK] Seq=162 Ack=6661 Win=64240 Len=0
262,263,42.823718,192.168.56.101,172.217.1.238,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
263,264,42.824062,172.217.1.238,192.168.56.101,TCP,54,443  >  49167 [ACK] Seq=6661 Ack=288 Win=65535 Len=0
264,265,42.840572,172.217.1.238,192.168.56.101,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
265,266,43.062836,192.168.56.101,172.217.1.238,TCP,54,49167  >  443 [ACK] Seq=288 Ack=6712 Win=64189 Len=0
266,267,43.253718,192.168.56.101,172.217.1.238,TLSv1.2,577,Application Data
